,date,place,usage,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량
1578,201011,충청남도,산업용,17457,2469670968,203083103695,82.2,6.1,18.7,-5.2,64.0,13.5,2.2,3.5
1579,201012,충청남도,산업용,17569,2637407645,215215497762,81.6,-0.3,16.5,-15.9,67.0,24.5,2.7,4.3
1580,201101,충청남도,산업용,17634,2710027058,218826178466,80.7,-6.9,3.5,-18.3,65.0,7.9,2.2,3.6
1581,201102,충청남도,산업용,17665,2404219141,196221209257,81.6,0.9,13.9,-11.6,65.0,31.0,1.9,3.9
1582,201103,충청남도,산업용,17703,2666014109,184860658459,69.3,3.6,19.0,-6.7,55.0,26.5,3.0,3.0
1583,201104,충청남도,산업용,17755,2596044287,180768962942,69.6,10.6,25.0,-1.3,56.0,133.2,2.7,4.6
1584,201105,충청남도,산업용,17796,2700253911,183346616142,67.9,18.1,29.9,6.4,61.0,103.3,2.4,5.4
1585,201106,충청남도,산업용,17865,2737937858,188565826210,68.9,22.4,32.5,13.1,70.0,374.6,2.1,6.1
1586,201107,충청남도,산업용,17915,2806149172,242494318637,86.4,25.6,33.7,18.1,82.0,645.1,1.8,7.9
1587,201108,충청남도,산업용,17956,2758875462,252494500125,91.5,25.5,34.3,16.7,81.0,268.2,1.9,7.5
1588,201109,충청남도,산업용,18025,2682313327,197220350142,73.5,20.6,32.5,8.8,72.0,153.2,1.8,4.4
1589,201110,충청남도,산업용,18101,2670575474,193215730052,72.3,12.7,24.9,-0.9,69.0,26.5,1.5,4.1
1590,201111,충청남도,산업용,18162,2664868654,236266225859,88.7,10.7,25.3,-4.1,69.0,65.8,2.1,5.8
1591,201112,충청남도,산업용,18240,2759003829,264027158536,95.7,-0.4,10.1,-13.4,63.0,10.5,2.0,4.7
1592,201201,충청남도,산업용,18329,2777649818,263183203125,94.8,-2.7,9.6,-12.8,65.0,14.5,2.0,4.4
1593,201202,충청남도,산업용,18348,2683664545,262320276471,97.7,-2.0,13.1,-17.8,56.0,2.3,2.2,4.1
1594,201203,충청남도,산업용,18380,2887761579,224163508983,77.6,4.9,20.7,-5.6,61.0,44.9,2.9,5.3
1595,201204,충청남도,산업용,18420,2796588669,215523825005,77.1,12.3,29.7,-0.9,57.0,81.6,2.9,4.3
1596,201205,충청남도,산업용,18480,2881099880,221301022734,76.8,19.2,29.5,7.8,57.0,16.8,1.9,4.3
1597,201206,충청남도,산업용,18505,2848704385,220409075416,77.4,23.3,32.7,13.5,64.0,75.1,2.0,5.1
1598,201207,충청남도,산업용,18545,2946596432,285294270366,96.8,25.8,34.7,19.0,79.0,252.5,1.7,6.7
1599,201208,충청남도,산업용,18585,2855009092,296216135462,103.8,26.7,36.4,16.9,78.0,483.7,2.2,6.9
1600,201209,충청남도,산업용,18632,2813469017,235789931195,83.8,20.0,30.3,9.9,79.0,190.1,1.6,5.7
1601,201210,충청남도,산업용,17582,2670325673,219737417307,82.3,13.7,25.9,0.1,72.0,66.6,1.7,3.3
1602,201211,충청남도,산업용,17639,2701278085,278560295378,103.1,5.5,17.9,-5.1,68.0,52.6,2.3,5.1
1603,201212,충청남도,산업용,17721,2843795578,283702604179,99.8,-3.9,8.4,-15.9,70.0,56.0,2.0,4.6
1604,201301,충청남도,산업용,17758,2907993423,302317850633,104.0,-3.6,13.7,-19.2,70.0,28.5,1.9,4.2
1605,201302,충청남도,산업용,17776,2474100582,269905284511,109.1,-0.9,17.5,-14.3,60.0,35.2,2.4,4.9
1606,201303,충청남도,산업용,17807,2833149880,242846046429,85.7,5.1,26.7,-5.9,59.0,40.0,2.6,3.5
1607,201304,충청남도,산업용,17821,2785222492,240877731367,86.5,9.8,27.1,-2.0,59.0,56.3,3.0,4.7
1608,201305,충청남도,산업용,17886,2888411065,247173808458,85.6,18.0,32.1,4.9,64.0,123.5,2.0,4.1
1609,201306,충청남도,산업용,17945,2885636219,244668075648,84.8,23.5,32.4,10.8,71.0,102.1,1.7,5.3
1610,201307,충청남도,산업용,18007,3014953399,325980337667,108.1,26.6,32.6,20.7,83.0,308.2,1.9,7.8
1611,201308,충청남도,산업용,18070,2946833344,315089128206,106.9,27.1,35.6,18.4,82.0,173.6,1.6,5.1
1612,201309,충청남도,산업용,18144,2906755768,248274206800,85.4,20.9,30.8,8.4,79.0,117.5,1.6,5.3
1613,201310,충청남도,산업용,18203,3104137197,261524893047,84.3,14.8,28.0,1.2,75.0,12.2,1.6,3.0
1614,201311,충청남도,산업용,18246,3065227401,331919822754,108.3,6.1,21.9,-7.4,73.0,58.2,2.1,5.1
1615,201312,충청남도,산업용,18321,3120490951,343616192471,110.1,0.1,12.7,-10.3,75.0,40.3,1.7,4.7
1616,201401,충청남도,산업용,18406,3115867004,341370586997,109.6,-0.8,10.3,-11.4,64.0,4.9,1.8,3.3
1617,201402,충청남도,산업용,18444,2820068512,319727119272,113.4,1.8,15.1,-8.3,63.0,15.1,1.9,4.7
1618,201403,충청남도,산업용,18462,3135028110,278137994989,88.7,7.4,25.8,-6.9,60.0,40.9,2.3,3.8
1619,201404,충청남도,산업용,18493,3036490025,272620488831,89.8,13.4,27.0,-1.8,57.0,62.1,2.1,4.4
1620,201405,충청남도,산업용,18541,3088470074,270991812021,87.7,18.8,33.9,4.5,57.0,34.6,2.4,3.1
1621,201406,충청남도,산업용,18590,3105457292,337640524787,108.7,22.8,31.0,15.4,70.0,73.9,1.9,6.4
1622,201407,충청남도,산업용,18673,3209812699,366361130214,114.1,25.4,34.6,17.7,78.0,239.0,1.8,7.2
1623,201408,충청남도,산업용,18766,3107585218,344832450374,111.0,24.0,32.9,18.1,82.0,218.7,1.8,7.6
1624,201409,충청남도,산업용,18812,3005784134,270465670293,90.0,20.8,31.9,10.9,71.0,144.0,1.5,5.1
1625,201410,충청남도,산업용,18860,3131099113,275901904323,88.1,14.0,27.5,0.1,69.0,119.5,1.7,3.4
1626,201411,충청남도,산업용,18911,3075082177,341048881062,110.9,7.7,18.8,-4.1,70.0,28.9,1.7,4.8
1627,201412,충청남도,산업용,18968,3152811293,353697960342,112.2,-2.1,9.4,-14.5,64.0,38.9,2.3,5.0
1628,201501,충청남도,산업용,19011,3147024010,350934012197,111.5,-0.8,9.8,-11.2,71.0,12.7,2.1,4.7
1629,201502,충청남도,산업용,19065,2795403858,310700576075,111.1,1.1,12.3,-12.8,68.0,21.5,2.3,
1630,201503,충청남도,산업용,19092,3040132620,274299224975,90.2,5.7,22.7,-7.1,56.0,23.3,2.3,
1631,201504,충청남도,산업용,19122,2972435930,268931324610,90.5,12.7,26.6,1.3,66.0,87.6,2.3,
1632,201505,충청남도,산업용,19156,2966776291,263011272617,88.7,18.4,31.5,4.6,62.0,27.5,2.1,
1633,201506,충청남도,산업용,19221,3082420696,349623025995,113.4,22.6,34.2,12.4,71.0,86.0,1.8,
1634,201507,충청남도,산업용,19281,3232902090,372941921539,115.4,24.9,33.2,13.9,79.0,136.8,1.8,
1635,201508,충청남도,산업용,19327,3114059681,348704053420,112.0,25.3,36.3,17.2,80.0,64.2,1.5,
1636,201509,충청남도,산업용,19408,2995606632,271099022581,90.5,20.5,30.4,10.6,74.0,29.0,1.4,
1637,201510,충청남도,산업용,19453,3068806460,274158416683,89.3,14.5,25.6,-1.5,74.0,69.0,1.6,
1638,201511,충청남도,산업용,19508,3045923360,338358143155,111.1,9.3,21.5,-3.8,84.0,128.6,1.6,
1639,201512,충청남도,산업용,19566,3124892243,350178894482,112.1,2.3,12.9,-9.2,75.0,41.8,1.7,
1640,201601,충청남도,산업용,19629,3153090875,348560393975,110.5,-2.3,12.9,-18.6,71.0,8.0,1.8,
1641,201602,충청남도,산업용,19691,2919510344,323235594384,110.7,0.7,18.4,-11.7,67.0,43.6,2.3,
1642,201603,충청남도,산업용,19751,3056087410,278122374786,91.0,6.4,22.2,-10.4,61.0,16.5,2.1,
1643,201604,충청남도,산업용,19816,3034071106,272330582095,89.8,13.6,28.7,1.0,58.0,118.3,1.7,
1644,201605,충청남도,산업용,19885,3066638762,273650882254,89.2,18.2,30.4,5.6,59.0,107.2,1.6,
1645,201606,충청남도,산업용,19959,3032044725,343183065462,113.2,22.3,31.1,11.7,70.0,36.2,1.4,
1646,201607,충청남도,산업용,20015,3242843518,366020503713,112.9,25.0,33.3,18.2,82.0,364.3,1.3,
1647,201608,충청남도,산업용,20058,3219686467,368269118601,114.4,26.0,35.1,14.9,75.0,82.0,1.3,
1648,201609,충청남도,산업용,20119,3042205850,278022953351,91.4,21.0,30.4,9.9,79.0,55.0,1.2,
1649,201610,충청남도,산업용,20145,3167158761,282558338726,89.2,14.5,27.5,-2.3,77.0,95.9,1.3,
1650,201611,충청남도,산업용,20194,3147657243,356187048329,113.2,5.9,21.2,-6.7,69.0,33.5,1.2,
1651,201612,충청남도,산업용,20274,3261837577,370513520190,113.6,1.1,14.0,-12.0,71.0,44.3,1.2,
1652,201701,충청남도,산업용,20332,3217594364,356027042246,110.7,-1.9,12.4,-15.9,67.0,13.9,1.3,
1653,201702,충청남도,산업용,20355,3026453135,346916852658,114.6,-0.1,13.3,-11.1,60.0,32.2,1.6,
1654,201703,충청남도,산업용,20400,3252717500,294904368033,90.7,5.6,18.6,-6.8,52.0,6.5,1.6,
1655,201704,충청남도,산업용,20464,3142767753,283501378335,90.2,13.1,27.6,-1.0,53.0,42.9,1.9,
1656,201705,충청남도,산업용,20534,3205700454,286893657005,89.5,17.7,31.0,5.5,58.0,14.3,1.5,
1657,201706,충청남도,산업용,20621,3223742594,366015961754,113.5,21.5,33.6,9.1,58.0,15.6,1.6,
1658,201707,충청남도,산업용,20704,3416005069,387870236189,113.5,25.5,33.0,19.4,78.0,788.1,1.2,
1659,201708,충청남도,산업용,20753,3348343399,382803545464,114.3,24.4,35.2,14.6,72.0,291.5,1.4,
1660,201709,충청남도,산업용,20793,3263059312,299594499515,91.8,19.4,28.3,6.8,63.0,43.3,1.2,
1661,201710,충청남도,산업용,20838,3156663318,277493233212,87.9,13.6,26.6,-3.2,77.0,14.1,1.2,
1662,201711,충청남도,산업용,20896,3280187020,371766107290,113.3,4.7,19.3,-7.1,66.0,23.8,1.4,
1663,201712,충청남도,산업용,20959,3326262360,371283210437,111.6,-1.8,14.6,-15.1,65.0,18.8,1.5,
1664,201801,충청남도,산업용,21040,3382698438,382121952416,113.0,-4.2,8.2,-20.6,65.0,14.0,1.4,
1665,201802,충청남도,산업용,21100,3090634798,346030296307,112.0,-2.0,13.0,-19.0,56.0,31.6,1.6,
1666,201803,충청남도,산업용,21108,3325290124,300877517464,90.5,7.4,24.1,-7.8,69.0,62.2,1.9,
1667,201804,충청남도,산업용,21181,3230926584,292493265828,90.5,12.4,29.1,-2.2,61.0,117.0,2.1,
1668,201805,충청남도,산업용,21235,3324512436,295029909779,88.7,17.5,29.6,5.2,67.0,82.7,1.8,
1669,201806,충청남도,산업용,21296,3289887646,366466863859,111.4,21.9,32.6,11.5,65.0,88.9,1.6,
1670,201807,충청남도,산업용,21368,3488451079,397291826762,113.9,26.3,35.9,16.5,70.0,185.8,1.5,
1671,201808,충청남도,산업용,21432,3482154319,397643678457,114.2,27.2,37.8,17.0,66.0,282.7,1.7,5.9
1672,201809,충청남도,산업용,21505,3251631341,293284703022,90.2,19.3,28.8,7.4,70.0,124.6,1.6,5.4
1673,201810,충청남도,산업용,21561,3371245509,300229566920,89.1,11.1,24.3,-1.4,70.0,99.8,1.3,4.2
1674,201811,충청남도,산업용,21585,3342937344,378228369292,113.1,6.2,19.3,-5.5,68.0,48.3,0.9,3.9
1675,201812,충청남도,산업용,21646,3496158995,387141302903,110.7,-1.2,14.5,-15.2,57.0,25.8,1.2,4.3
1676,201901,충청남도,산업용,21685,3532399257,396191300623,112.2,-1.8,8.2,-13.2,54.0,0.6,1.2,3.7
1677,201902,충청남도,산업용,21724,3089692703,344901758640,111.6,0.4,13.4,-10.5,54.0,25.5,1.3,5.5
1678,201903,충청남도,산업용,21750,3383257432,304296758188,89.9,6.2,20.1,-5.1,,26.9,1.7,4.8
1679,201905,충청남도,산업용,21830,3467630476,309650183048,89.3,17.2,30.7,2.2,56.0,15.1,1.6,3.8
1680,201001,충청북도,산업용,12344,947612783,73920981661,78.0,-3.2,9.2,-15.1,66.0,37.8,1.2,4.2
1681,201002,충청북도,산업용,12381,896743293,70660425863,78.8,2.1,19.4,-8.9,61.0,69.2,1.4,5.1
1682,201003,충청북도,산업용,12414,1016741433,70597833559,69.4,5.3,19.7,-3.4,60.0,99.8,1.9,6.3
1683,201004,충청북도,산업용,12466,1039520821,71525251617,68.8,10.4,25.0,-0.7,52.0,70.5,1.8,5.3
1684,201005,충청북도,산업용,12517,1043842656,70592118640,67.6,18.5,31.8,4.2,56.0,110.0,1.7,5.1
1685,201006,충청북도,산업용,12569,1055740880,72539756257,68.7,24.0,32.8,12.1,59.0,42.6,1.6,5.4
1686,201007,충청북도,산업용,12596,1085393792,94182489966,86.8,26.6,35.0,20.1,74.0,224.1,1.6,7.3
1687,201008,충청북도,산업용,12677,1066975660,96403212576,90.4,28.0,35.7,22.9,80.0,433.2,1.5,7.4
1688,201009,충청북도,산업용,12752,1008106473,74552237941,74.0,22.8,34.3,7.5,77.0,278.6,1.4,5.9
1689,201010,충청북도,산업용,12797,1035278766,74578417350,72.0,14.8,25.4,-1.1,71.0,17.1,1.2,3.9
1690,201011,충청북도,산업용,12881,1055336749,88851237099,84.2,7.0,19.3,-3.8,61.0,15.7,1.2,3.2
1691,201012,충청북도,산업용,12954,1080990353,91566742722,84.7,0.0,14.8,-12.4,66.0,23.8,1.3,4.0
1692,201101,충청북도,산업용,13027,1060010684,89864166589,84.8,-5.9,2.9,-15.5,61.0,4.5,1.2,3.2
1693,201102,충청북도,산업용,13033,933589961,80493091828,86.2,1.8,14.9,-9.5,61.0,43.2,1.1,4.1
1694,201103,충청북도,산업용,13119,1120701154,81156355787,72.4,4.5,19.6,-5.4,51.0,23.5,1.7,3.1
1695,201104,충청북도,산업용,13158,1121299733,80317671450,71.6,11.9,24.9,2.7,53.0,111.2,1.7,4.7
1696,201105,충청북도,산업용,13206,1114794116,78652760364,70.6,19.3,29.8,9.2,59.0,116.2,1.7,5.6
1697,201106,충청북도,산업용,13290,1137548948,81501412320,71.6,23.7,32.9,14.4,67.0,360.7,1.7,6.4
1698,201107,충청북도,산업용,13382,1153586171,102779580031,89.1,26.1,34.9,19.7,82.0,531.9,1.5,8.3
1699,201108,충청북도,산업용,13427,1129201974,107410033266,95.1,26.1,35.0,17.7,78.0,290.2,1.6,7.9
1700,201109,충청북도,산업용,13499,1085544339,84506208457,77.8,21.3,32.4,11.3,70.0,182.5,1.5,4.6
1701,201110,충청북도,산업용,13544,1133979196,84979197312,74.9,13.6,22.9,1.1,68.0,34.5,1.2,4.2
1702,201111,충청북도,산업용,13601,1114020626,101609324235,91.2,11.2,25.1,-2.0,67.0,92.6,1.3,5.8
1703,201112,충청북도,산업용,13651,1129176153,111291036857,98.6,0.0,9.8,-10.2,58.0,14.6,1.2,4.3
1704,201201,충청북도,산업용,13704,1081546169,108394462771,100.2,-1.9,9.0,-10.6,60.0,17.8,1.2,4.3
1705,201202,충청북도,산업용,13690,1075430921,110232599235,102.5,-1.3,13.6,-15.2,51.0,3.7,1.3,4.0
1706,201203,충청북도,산업용,13714,1169355803,96609671320,82.6,5.8,20.2,-4.7,58.0,65.1,1.8,5.6
1707,201204,충청북도,산업용,13752,1157423459,93773268455,81.0,13.3,29.1,0.5,55.0,106.8,1.9,4.6
1708,201205,충청북도,산업용,13785,1194285533,96308303486,80.6,19.9,29.4,10.7,55.0,31.2,1.5,4.6
1709,201206,충청북도,산업용,13828,1218669143,98259205430,80.6,23.8,32.6,15.5,61.0,93.7,1.8,5.4
1710,201207,충청북도,산업용,13900,1249936470,125229309136,100.2,26.3,34.5,19.4,76.0,257.4,1.5,6.9
1711,201208,충청북도,산업용,13959,1212357951,131074597663,108.1,27.3,36.4,18.7,74.0,479.5,2.0,6.9
1712,201209,충청북도,산업용,13993,1185606608,105339992365,88.8,21.1,31.5,11.1,74.0,162.5,1.4,5.9
1713,201210,충청북도,산업용,13850,1113088689,97069982869,87.2,14.8,25.7,3.0,66.0,61.2,1.1,3.2
1714,201211,충청북도,산업용,13884,1155715366,124145111613,107.4,6.2,16.4,-3.2,65.0,52.1,1.3,5.0
1715,201212,충청북도,산업용,13924,1183218718,124412464343,105.1,-3.1,9.1,-14.0,69.0,56.6,1.1,4.1
1716,201301,충청북도,산업용,13938,1160388891,127888956035,110.2,-2.7,14.0,-16.9,66.0,30.5,0.9,3.9
1717,201302,충청북도,산업용,13941,1057321879,120324589033,113.8,0.0,18.0,-13.9,55.0,33.2,1.3,4.9
1718,201303,충청북도,산업용,13933,1156173925,105932338857,91.6,6.4,25.8,-3.5,53.0,46.8,1.5,3.5
1719,201304,충청북도,산업용,13945,1210611438,106292620084,87.8,10.8,27.4,1.0,56.0,65.0,1.7,4.7
1720,201305,충청북도,산업용,13977,1154877908,107988271735,93.5,19.2,32.4,7.4,58.0,97.9,1.5,4.3
1721,201306,충청북도,산업용,14022,1201110114,107447425125,89.5,24.6,32.7,13.6,65.0,229.9,1.4,5.5
1722,201307,충청북도,산업용,14090,1271285923,142003351038,111.7,27.2,34.1,22.1,77.0,253.6,1.6,7.8
1723,201308,충청북도,산업용,14142,1239744259,138893220880,112.0,28.0,35.5,19.8,74.0,183.9,1.4,5.5
1724,201309,충청북도,산업용,14231,1175320781,108217413684,92.1,21.8,30.2,11.0,72.0,162.6,1.2,5.4
1725,201310,충청북도,산업용,14272,1309517239,108083793121,82.5,15.9,28.9,3.6,67.0,25.0,1.3,3.2
1726,201311,충청북도,산업용,14325,1098246582,135785609827,123.6,6.7,22.3,-4.8,70.0,75.0,1.2,4.8
1727,201312,충청북도,산업용,14375,1248073614,144977037435,116.2,1.1,12.3,-7.9,68.0,37.3,1.1,4.7
1728,201401,충청북도,산업용,14427,1204723417,139997017193,116.2,0.1,10.3,-9.7,57.0,5.9,1.0,3.2
1729,201402,충청북도,산업용,14458,1124518167,134196667050,119.3,2.9,16.5,-8.5,56.0,6.8,1.4,4.7
1730,201403,충청북도,산업용,14502,1268106482,120589521374,95.1,8.5,25.9,-3.7,55.0,51.1,1.5,4.0
1731,201404,충청북도,산업용,14538,1251865802,117208837175,93.6,14.7,27.6,2.0,51.0,43.7,1.5,4.5
1732,201405,충청북도,산업용,14548,1252992325,117775548675,94.0,19.8,34.5,6.3,52.0,35.0,1.7,3.1
1733,201406,충청북도,산업용,14565,1254783143,144083671664,114.8,23.5,32.0,16.8,66.0,92.6,1.6,6.3
1734,201407,충청북도,산업용,14610,1346528307,161896430592,120.2,26.5,36.0,19.6,72.0,125.1,1.5,7.2
1735,201408,충청북도,산업용,14661,1268759916,149675272863,118.0,24.9,34.1,18.7,77.0,197.5,1.5,7.8
1736,201409,충청북도,산업용,14689,1210672937,117085711999,96.7,22.3,31.5,14.1,69.0,147.5,1.3,5.1
1737,201410,충청북도,산업용,14750,1278039312,119087732555,93.2,15.5,27.8,3.7,67.0,151.1,1.3,3.5
1738,201411,충청북도,산업용,14782,1244930372,144152047755,115.8,9.0,18.1,-1.1,68.0,24.8,1.1,4.9
1739,201412,충청북도,산업용,14815,1299888515,152943621882,117.7,-1.2,10.2,-8.7,63.0,32.6,1.3,4.6
1740,201501,충청북도,산업용,14847,1273429083,149901781037,117.7,0.3,10.0,-9.0,62.0,16.0,1.1,4.6
1741,201502,충청북도,산업용,14855,1155112916,136103508978,117.8,2.2,13.4,-10.8,57.0,26.5,1.3,4.7
1742,201503,충청북도,산업용,14868,1286383982,123008404698,95.6,7.5,23.6,-5.1,43.0,44.1,1.4,2.9
1743,201504,충청북도,산업용,14916,1295358575,122510831599,94.6,13.9,28.4,4.6,59.0,109.1,1.6,5.6
1744,201505,충청북도,산업용,14932,1280845459,120978904349,94.5,20.0,32.4,7.6,49.0,24.4,1.4,4.1
1745,201506,충청북도,산업용,14991,1319843791,154098585720,116.8,23.7,34.8,14.9,54.0,83.3,1.6,6.3
1746,201507,충청북도,산업용,15080,1375667041,171819124235,124.9,25.4,34.2,16.3,67.0,141.4,1.8,7.1
1747,201508,충청북도,산업용,15139,1305895321,148367597824,113.6,26.3,36.4,19.2,64.0,54.3,1.6,5.8
1748,201509,충청북도,산업용,15174,1283911835,123227585653,96.0,21.5,30.3,13.0,57.0,20.1,1.6,4.1
1749,201510,충청북도,산업용,15218,1306094340,121731494858,93.2,15.3,25.2,1.0,59.0,90.5,1.3,3.2
1750,201511,충청북도,산업용,15260,1301476043,152082701780,116.9,9.6,20.3,-4.1,74.0,107.5,1.4,7.4
1751,201512,충청북도,산업용,15318,1333862007,153823438457,115.3,2.5,12.8,-8.0,64.0,39.7,1.2,5.3
1752,201601,충청북도,산업용,15358,1322184561,152029643340,115.0,-1.8,11.5,-16.3,56.0,5.7,1.3,5.2
1753,201602,충청북도,산업용,15389,1261390287,145436243399,115.3,1.0,18.8,-9.4,52.0,45.5,1.5,4.4
1754,201603,충청북도,산업용,15439,1259777282,128447650266,102.0,7.3,20.6,-7.3,46.0,13.2,1.4,3.8
1755,201604,충청북도,산업용,15474,1410720298,123205793564,87.3,14.7,29.1,5.8,52.0,132.1,1.8,5.2
1756,201605,충청북도,산업용,15511,1350816916,125330279606,92.8,19.9,31.3,9.5,50.0,84.4,1.8,4.6
1757,201606,충청북도,산업용,15562,1380170025,159998386586,115.9,23.6,32.0,15.7,60.0,39.9,1.7,5.8
1758,201607,충청북도,산업용,15590,1427171659,167072956892,117.1,26.3,33.8,19.4,71.0,320.0,1.7,7.2
1759,201608,충청북도,산업용,15670,1399054607,167187728295,119.5,27.6,36.3,16.3,62.0,69.0,1.7,5.1
1760,201609,충청북도,산업용,15734,1328554048,128413456092,96.7,22.7,31.4,13.4,69.0,78.1,1.5,6.8
1761,201610,충청북도,산업용,15779,1358245806,126887801982,93.4,15.9,29.0,1.8,68.0,83.6,1.5,6.4
1762,201611,충청북도,산업용,15849,1378597588,160804331210,116.6,6.9,21.0,-4.2,60.0,26.4,1.3,4.6
1763,201612,충청북도,산업용,15930,1426694172,168203811293,117.9,2.3,14.3,-7.5,61.0,40.1,1.3,5.0
1764,201701,충청북도,산업용,15990,1395906455,161606687133,115.8,-0.8,12.8,-11.1,59.0,12.0,1.4,4.3
1765,201702,충청북도,산업용,16005,1316309061,156881315055,119.2,0.8,13.8,-7.7,53.0,38.7,1.5,3.7
1766,201703,충청북도,산업용,16043,1430600009,135938502051,95.0,6.8,18.8,-3.6,45.0,8.9,1.6,4.2
1767,201704,충청북도,산업용,16063,1378278539,129404424112,93.9,14.7,29.1,2.2,47.0,61.7,1.8,4.2
1768,201705,충청북도,산업용,16074,1394582783,130276990061,93.4,20.0,33.1,10.9,48.0,11.9,1.7,3.7
1769,201706,충청북도,산업용,16119,1404422317,165177298109,117.6,23.4,34.9,14.0,51.0,17.5,1.8,4.7
1770,201707,충청북도,산업용,16177,1497869960,178040149907,118.9,27.1,34.4,21.9,77.0,789.1,1.6,7.9
1771,201708,충청북도,산업용,16190,1440871463,172527456861,119.7,26.1,36.7,16.8,70.0,225.2,1.7,6.5
1772,201709,충청북도,산업용,16181,1448075416,140156119656,96.8,21.5,29.3,11.5,63.0,78.3,1.6,4.5
1773,201710,충청북도,산업용,16201,1345363794,124617697829,92.6,15.9,28.1,1.1,62.0,23.1,1.5,4.6
1774,201711,충청북도,산업용,16270,1445958441,168363815629,116.4,6.1,19.5,-4.6,59.0,13.7,1.4,3.6
1775,201712,충청북도,산업용,16326,1488145977,172067692983,115.6,-0.6,10.5,-10.8,58.0,21.1,1.5,4.4
1776,201801,충청북도,산업용,16378,1470427989,172354821249,117.2,-2.9,8.8,-15.8,60.0,17.6,1.5,4.8
1777,201802,충청북도,산업용,16410,1357550220,158745614363,116.9,-0.7,13.5,-13.9,49.0,30.6,1.6,3.9
1778,201803,충청북도,산업용,16434,1452120921,138120340887,95.1,8.5,23.5,-5.2,62.0,81.7,1.8,4.6
1779,201804,충청북도,산업용,16485,1442247179,135626916581,94.0,14.1,29.6,1.0,55.0,133.0,1.9,4.8
1780,201805,충청북도,산업용,16534,1486522417,138015015453,92.8,19.3,31.1,8.3,61.0,92.0,1.9,5.7
