,date,place,usage,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량
480,201401,광주광역시,농사용,9479,10568701,465603490,44.1,2.1,14.2,-7.3,58.0,12.9,1.8,3.3
481,201402,광주광역시,농사용,9492,10241207,455155530,44.4,4.2,20.5,-6.6,57.0,8.6,2.2,5.2
482,201403,광주광역시,농사용,13777,8256263,378707071,45.9,8.6,26.2,-2.8,61.0,101.7,2.0,4.2
483,201404,광주광역시,농사용,9579,5500474,269476352,49.0,14.5,28.0,4.1,55.0,62.5,1.9,4.8
484,201405,광주광역시,농사용,9617,3754643,198442737,52.9,19.2,33.5,7.0,56.0,57.0,2.2,3.4
485,201406,광주광역시,농사용,9616,3841031,198698099,51.7,22.9,32.1,16.5,67.0,72.0,1.9,6.9
486,201407,광주광역시,농사용,9626,4026785,207868596,51.6,25.2,36.5,17.7,74.0,240.9,2.1,7.6
487,201408,광주광역시,농사용,9683,5016833,252934324,50.4,24.4,32.3,18.4,78.0,370.2,2.0,8.1
488,201409,광주광역시,농사용,9745,4803986,244820404,51.0,22.3,31.2,15.0,69.0,116.5,1.7,5.7
489,201410,광주광역시,농사용,9781,3780959,203058824,53.7,16.4,29.1,5.3,66.0,105.0,1.8,3.4
490,201411,광주광역시,농사용,14129,7125994,314287315,44.1,10.3,19.2,0.3,68.0,95.5,1.5,5.0
491,201412,광주광역시,농사용,9839,8067830,383380305,47.5,1.2,11.6,-6.7,70.0,47.5,1.9,5.7
492,201501,광주광역시,농사용,9847,10822393,495003008,45.7,1.7,12.2,-8.3,66.0,47.2,1.6,4.7
493,201502,광주광역시,농사용,9848,10901343,498774532,45.8,3.0,13.3,-8.7,61.0,23.9,1.8,5.4
494,201503,광주광역시,농사용,14165,8468547,400736204,47.3,8.0,23.3,-4.1,51.0,36.5,1.9,3.9
495,201504,광주광역시,농사용,9952,6263927,310609154,49.6,13.9,28.2,4.3,63.0,145.5,1.9,6.0
496,201505,광주광역시,농사용,9997,4017416,218805106,54.5,19.4,33.1,6.5,56.0,48.6,2.0,4.7
497,201506,광주광역시,농사용,9985,4262786,215895899,50.6,22.5,31.9,13.9,70.0,96.1,1.8,7.3
498,201507,광주광역시,농사용,10032,4012372,212379123,52.9,25.4,34.2,17.6,83.0,164.3,1.9,7.2
499,201508,광주광역시,농사용,10079,5408932,271308397,50.2,26.0,36.2,19.1,81.0,148.9,1.5,6.0
500,201509,광주광역시,농사용,10131,5034711,255802956,50.8,22.0,30.6,14.9,73.0,66.6,1.4,4.6
501,201510,광주광역시,농사용,10149,3873761,212955918,55.0,16.9,26.9,4.8,70.0,90.9,1.3,3.2
502,201511,광주광역시,농사용,14534,6775310,298115915,44.0,11.6,21.6,-0.2,83.0,121.9,1.1,7.2
503,201512,광주광역시,농사용,10251,6941296,344699519,49.7,5.3,15.8,-3.5,73.0,59.2,1.3,5.7
504,201601,광주광역시,농사용,10278,9785066,461643556,47.2,0.9,13.7,-11.7,69.0,49.7,1.5,6.0
505,201602,광주광역시,농사용,10275,11083161,514649290,46.4,3.3,19.8,-5.9,60.0,45.2,1.8,4.5
506,201603,광주광역시,농사용,14591,8365775,404577940,48.4,8.4,22.9,-4.3,60.0,55.2,1.7,4.1
507,201604,광주광역시,농사용,10356,6004044,312229473,52.0,15.5,27.4,7.1,66.0,185.0,1.8,5.8
508,201605,광주광역시,농사용,10397,3878943,213379669,55.0,19.8,31.1,10.0,65.0,104.5,1.8,5.2
509,201606,광주광역시,농사용,10409,4418441,225910992,51.1,23.0,31.5,14.7,80.0,116.1,1.6,7.0
510,201607,광주광역시,농사용,10398,4480687,235081113,52.5,26.9,36.0,20.1,84.0,301.3,1.9,6.6
511,201608,광주광역시,농사용,10459,6337387,311070123,49.1,27.8,37.2,16.6,79.0,81.0,1.4,4.1
512,201609,광주광역시,농사용,10484,5454884,277261013,50.8,23.0,33.0,15.6,83.0,251.2,1.5,6.8
513,201610,광주광역시,농사용,10520,3975739,219338689,55.2,17.2,31.1,5.9,79.0,216.7,1.5,6.7
514,201611,광주광역시,농사용,14900,7471416,326545883,43.7,9.6,21.9,-0.5,69.0,31.5,1.5,4.6
515,201612,광주광역시,농사용,10590,7934865,389706970,49.1,4.7,17.3,-4.6,69.0,44.9,1.5,5.1
516,201701,광주광역시,농사용,10596,9767275,463796700,47.5,2.0,14.8,-7.9,66.0,11.7,1.6,4.7
517,201702,광주광역시,농사용,10620,10507779,494325218,47.0,2.9,15.7,-5.3,60.0,41.9,1.6,4.3
518,201703,광주광역시,농사용,14927,8500401,410180204,48.3,7.4,20.6,-2.4,57.0,33.2,1.5,4.8
519,201704,광주광역시,농사용,10726,6039096,305436370,50.6,15.1,30.4,3.5,60.0,60.6,1.9,4.4
520,201705,광주광역시,농사용,10747,4250584,230323959,54.2,19.8,33.0,10.7,62.0,30.2,1.4,4.1
521,201706,광주광역시,농사용,10746,4809452,241859552,50.3,23.1,34.1,13.7,68.0,42.1,1.5,5.5
522,201707,광주광역시,농사용,10764,4641490,245827505,53.0,27.8,35.4,22.5,89.0,211.6,1.8,7.4
523,201708,광주광역시,농사용,10781,6066700,304534713,50.2,27.0,37.3,17.7,83.0,280.5,1.6,5.8
524,201709,광주광역시,농사용,10797,5014316,261911343,52.2,22.4,31.1,11.5,76.0,108.8,1.5,5.1
525,201710,광주광역시,농사용,10835,3964947,220703011,55.7,17.0,29.5,3.4,75.0,85.4,1.5,5.0
526,201711,광주광역시,농사용,15234,7706210,334933780,43.5,8.8,21.3,-0.8,64.0,2.1,1.3,3.8
527,201712,광주광역시,농사용,10922,8501808,414205483,48.7,1.9,13.6,-7.2,64.0,28.5,1.5,5.2
528,201801,광주광역시,농사용,10921,10224246,481552111,47.1,-0.2,11.4,-11.5,67.0,38.8,1.5,4.7
529,201802,광주광역시,농사용,10963,11023343,514419766,46.7,1.8,15.9,-10.0,54.0,22.0,1.6,4.8
530,201803,광주광역시,농사용,15248,7647920,377123750,49.3,10.0,24.8,-3.1,72.0,115.8,1.8,4.9
531,201804,광주광역시,농사용,11009,5406611,282864674,52.3,15.1,30.2,1.1,67.0,127.4,1.7,4.7
532,201805,광주광역시,농사용,11034,4037883,224276756,55.5,19.5,31.1,7.8,74.0,85.4,1.6,5.9
533,201806,광주광역시,농사용,11044,4572042,235434684,51.5,23.6,34.5,15.7,74.0,222.4,1.5,6.0
534,201807,광주광역시,농사용,11065,4926739,253484000,51.5,28.3,38.5,20.4,79.0,84.5,1.7,4.7
535,201808,광주광역시,농사용,11123,7342098,351130665,47.8,28.4,38.5,20.6,78.0,397.1,2.0,6.0
536,201809,광주광역시,농사용,11155,5599919,286956436,51.2,21.6,29.7,11.6,78.0,129.7,1.5,6.2
537,201810,광주광역시,농사용,11215,4369472,240118500,55.0,14.5,25.4,5.6,72.0,125.2,1.4,4.0
538,201811,광주광역시,농사용,15581,8386817,358115102,42.7,9.9,21.0,0.4,70.0,47.2,1.0,3.8
539,201812,광주광역시,농사용,11268,8080307,398262212,49.3,3.2,19.8,-7.0,62.0,32.4,1.7,5.2
540,201001,대구광역시,농사용,9245,7109570,305368877,43.0,0.0,13.0,-8.9,48.0,15.2,2.3,2.6
541,201002,대구광역시,농사용,9242,7218088,312404097,43.3,3.9,20.4,-6.8,54.0,58.1,2.1,4.9
542,201003,대구광역시,농사용,9556,5590887,244255569,43.7,6.9,24.5,-2.7,56.0,59.1,2.5,6.2
543,201004,대구광역시,농사용,9262,5319870,236461622,44.4,11.5,26.5,1.5,49.0,63.5,2.5,5.5
544,201005,대구광역시,농사용,9332,4444006,204671990,46.1,19.4,32.9,7.6,52.0,97.5,2.3,5.0
545,201006,대구광역시,농사용,9403,5518977,229047008,41.5,24.8,34.7,10.1,54.0,35.9,2.1,5.5
546,201007,대구광역시,농사용,9424,5855843,249429984,42.6,26.7,35.6,20.6,70.0,247.8,2.0,7.1
547,201008,대구광역시,농사용,9437,6248690,273173244,43.7,28.7,36.5,22.9,70.0,396.0,1.9,6.2
548,201009,대구광역시,농사용,9441,5955873,267638049,44.9,23.3,34.7,10.8,67.0,160.5,1.8,5.3
549,201010,대구광역시,농사용,9456,4621456,214919513,46.5,16.4,27.0,2.2,61.0,41.8,1.7,4.6
550,201011,대구광역시,농사용,9784,5081125,222918518,43.9,8.6,19.5,-2.0,46.0,1.7,1.8,2.0
551,201012,대구광역시,농사용,9410,5815307,251252616,43.2,2.0,16.9,-10.0,50.0,27.4,2.2,2.7
552,201101,대구광역시,농사용,9428,7685204,323772139,42.1,-2.5,6.4,-13.1,40.0,1.0,2.8,2.1
553,201102,대구광역시,농사용,9443,8130835,346036207,42.6,4.2,19.4,-6.0,53.0,64.4,1.9,4.3
554,201103,대구광역시,농사용,9813,6329308,272578394,43.1,7.0,22.5,-3.4,35.0,16.5,2.6,2.7
555,201104,대구광역시,농사용,9518,5737059,253160154,44.1,13.7,28.6,1.8,46.0,104.5,2.5,4.0
556,201105,대구광역시,농사용,9565,4269394,198804149,46.6,18.8,29.1,9.3,57.0,156.8,2.4,5.6
557,201106,대구광역시,농사용,9657,5071081,215917796,42.6,24.3,34.5,15.3,61.0,173.0,2.2,6.0
558,201107,대구광역시,농사용,9679,5562211,242365283,43.6,26.8,35.0,20.1,71.0,427.7,2.0,7.0
559,201108,대구광역시,농사용,9710,5918707,267433122,45.2,26.2,35.1,18.7,75.0,253.6,2.1,7.4
560,201109,대구광역시,농사용,9760,6190499,272796501,44.1,23.0,35.5,11.6,63.0,38.5,2.0,5.3
561,201110,대구광역시,농사용,9790,4906113,226152744,46.1,15.7,27.2,2.5,58.0,115.0,1.6,4.3
562,201111,대구광역시,농사용,10092,4905608,221401469,45.1,11.9,25.4,-0.5,63.0,69.8,1.9,5.3
563,201112,대구광역시,농사용,9744,5766637,250988975,43.5,2.3,12.4,-6.8,46.0,9.6,2.2,3.6
564,201201,대구광역시,농사용,9775,7449784,314493035,42.2,0.8,10.4,-9.2,47.0,8.1,2.1,4.2
565,201202,대구광역시,농사용,9787,8166948,344545696,42.2,1.1,13.5,-12.4,44.0,7.1,2.3,4.2
566,201203,대구광역시,농사용,10157,6864101,295977720,43.1,7.7,20.8,-3.4,50.0,82.1,2.5,5.0
567,201204,대구광역시,농사용,9877,5824081,277754472,47.7,15.1,30.2,2.4,47.0,74.4,2.5,4.2
568,201205,대구광역시,농사용,9976,4324267,204033576,47.2,20.1,31.8,11.0,53.0,50.6,2.1,5.1
569,201206,대구광역시,농사용,10102,5710490,237634609,41.6,23.2,31.9,15.6,64.0,85.1,2.5,7.1
570,201207,대구광역시,농사용,10173,5624645,244660275,43.5,27.5,37.2,20.1,70.0,202.5,2.1,7.0
571,201208,대구광역시,농사용,10266,7528833,315713124,41.9,27.9,36.3,20.1,71.0,327.1,2.5,7.0
572,201209,대구광역시,농사용,10333,6155815,282359486,45.9,21.7,31.0,11.9,69.0,241.5,1.8,5.6
573,201210,대구광역시,농사용,10373,4665471,229864882,49.3,15.8,26.1,6.4,57.0,28.1,1.6,3.0
574,201211,대구광역시,농사용,10735,4907726,233504346,47.6,8.2,18.4,-1.9,50.0,32.5,2.2,3.9
575,201212,대구광역시,농사용,10399,5871832,270485843,46.1,-0.3,12.1,-9.9,55.0,50.8,2.1,4.0
576,201301,대구광역시,농사용,10376,8120158,359612700,44.3,-0.1,13.4,-11.6,52.0,17.7,2.0,3.1
577,201302,대구광역시,농사용,10350,8116563,369827634,45.6,2.6,19.4,-12.5,43.0,27.3,2.2,4.1
578,201303,대구광역시,농사용,10691,6237496,295997694,47.5,9.8,26.9,-2.3,41.0,55.1,2.0,3.1
579,201304,대구광역시,농사용,10491,5239318,259237283,49.5,12.3,28.4,1.0,47.0,60.5,2.5,4.5
580,201305,대구광역시,농사용,10603,4609052,233972725,50.8,20.3,34.4,8.7,53.0,70.5,2.2,4.6
581,201306,대구광역시,농사용,10679,5625659,255533568,45.4,24.3,34.4,15.0,66.0,63.1,2.3,6.2
582,201307,대구광역시,농사용,10781,6234249,284528777,45.6,28.7,35.9,22.3,67.0,249.3,1.9,6.7
583,201308,대구광역시,농사용,10903,8090413,358616046,44.3,29.0,37.9,21.7,69.0,203.0,1.7,5.1
584,201309,대구광역시,농사용,10944,6877364,320156156,46.6,23.0,33.0,13.6,67.0,96.7,1.6,5.5
585,201310,대구광역시,농사용,10972,4972127,249350643,50.1,17.2,28.2,6.0,64.0,107.5,1.6,
586,201311,대구광역시,농사용,11292,5179092,256910995,49.6,8.9,22.8,-2.4,55.0,39.8,2.1,
587,201312,대구광역시,농사용,10930,5904427,293559580,49.7,3.5,13.3,-4.7,51.0,5.9,2.0,
588,201401,대구광역시,농사용,10962,7534624,362035142,48.0,2.8,15.3,-6.2,40.0,1.7,1.9,
589,201402,대구광역시,농사용,10985,7559029,364899312,48.3,4.5,20.4,-7.0,54.0,7.0,2.0,
590,201403,대구광역시,농사용,11366,6188013,307567500,49.7,9.7,26.4,-1.1,51.0,110.5,2.0,
591,201404,대구광역시,농사용,11100,5161041,265996023,51.5,15.5,27.9,4.6,48.0,105.0,2.0,
592,201405,대구광역시,농사용,11254,4498332,234238856,52.1,21.2,37.4,8.5,44.0,24.4,2.1,
593,201406,대구광역시,농사용,11308,6007185,277589885,46.2,23.4,33.4,15.4,63.0,28.2,2.2,
594,201407,대구광역시,농사용,11377,6383059,299642451,46.9,27.0,37.5,20.1,68.0,142.6,1.9,
595,201408,대구광역시,농사용,11448,6704376,326615085,48.7,24.7,33.9,17.3,79.0,402.8,1.9,
596,201409,대구광역시,농사용,11486,6263592,306868531,49.0,22.5,32.3,13.7,68.0,110.5,1.8,
597,201410,대구광역시,농사용,11515,4971246,259574303,52.2,16.4,26.0,6.7,64.0,88.6,1.5,
598,201411,대구광역시,농사용,11858,5189602,267457623,51.5,10.3,20.5,0.0,60.0,45.3,1.5,
599,201412,대구광역시,농사용,11481,6150468,306370772,49.8,1.2,11.8,-7.4,47.0,5.5,2.4,
600,201501,대구광역시,농사용,11511,7821539,381011239,48.7,2.3,11.8,-6.1,57.0,24.1,2.0,
601,201502,대구광역시,농사용,11532,7722977,375836009,48.7,3.8,14.7,-8.9,53.0,14.6,2.3,
602,201503,대구광역시,농사용,11939,6331140,317371684,50.1,9.2,24.1,-4.8,46.0,50.5,2.2,
603,201504,대구광역시,농사용,11667,5313791,277040244,52.1,14.6,30.0,3.9,63.0,82.7,2.3,
604,201505,대구광역시,농사용,11787,4571232,241656345,52.9,21.7,34.5,9.6,49.0,34.7,2.0,
605,201506,대구광역시,농사용,11882,6261084,288214567,46.0,22.9,35.0,12.9,66.0,62.1,2.3,
606,201507,대구광역시,농사용,11961,6112033,290512022,47.5,25.0,37.0,16.8,72.0,157.5,2.4,6.8
607,201508,대구광역시,농사용,12069,7838496,362885845,46.3,26.0,38.3,18.3,75.0,269.5,1.7,5.8
608,201509,대구광역시,농사용,12118,6736195,326971997,48.5,20.6,30.0,12.8,77.0,70.3,1.8,4.9
609,201510,대구광역시,농사용,12148,5115083,269615253,52.7,15.8,26.9,2.8,68.0,38.1,1.9,2.5
610,201511,대구광역시,농사용,12515,5363691,278594237,51.9,11.0,21.8,-0.3,80.0,70.9,1.9,7.0
611,201512,대구광역시,농사용,12155,5709885,295954120,51.8,4.5,13.5,-5.6,69.0,33.5,1.9,4.4
612,201601,대구광역시,농사용,12177,7318681,360991162,49.3,-0.2,13.9,-13.0,58.0,23.8,2.1,3.7
613,201602,대구광역시,농사용,12211,8203463,399171765,48.7,3.1,15.9,-6.1,52.0,15.5,2.4,3.6
614,201603,대구광역시,농사용,12616,6419911,324338608,50.5,8.8,22.4,-4.6,55.0,67.5,2.2,4.5
615,201604,대구광역시,농사용,12346,5237238,278627899,53.2,14.9,27.2,4.0,61.0,151.0,2.5,5.2
616,201605,대구광역시,농사용,12470,4498892,242817930,54.0,20.0,32.3,8.2,59.0,65.0,2.3,4.3
617,201606,대구광역시,농사용,12560,6285895,295820729,47.1,23.4,33.5,12.3,67.0,45.7,2.2,6.2
618,201607,대구광역시,농사용,12644,6853827,323169354,47.2,26.4,36.1,19.4,73.0,307.3,2.0,7.0
619,201608,대구광역시,농사용,12722,8925895,402587555,45.1,27.6,38.1,16.9,65.0,81.2,2.3,4.2
620,201609,대구광역시,농사용,12768,7605859,362793891,47.7,21.9,32.2,13.1,79.0,306.5,1.6,7.8
621,201610,대구광역시,농사용,12802,5201014,277727811,53.4,16.6,27.6,5.7,75.0,111.5,1.7,6.4
622,201611,대구광역시,농사용,13161,5605226,291224710,52.0,8.8,20.4,-3.0,62.0,11.3,1.9,4.1
623,201612,대구광역시,농사용,12787,6191881,320012315,51.7,4.0,16.6,-5.1,58.0,41.0,2.1,4.1
624,201701,대구광역시,농사용,12817,7330704,365865978,49.9,1.1,13.0,-9.0,52.0,2.5,2.5,2.8
625,201702,대구광역시,농사용,12838,8007961,396101295,49.5,3.2,17.1,-6.2,46.0,25.7,2.8,3.0
626,201703,대구광역시,농사용,13279,6375375,327309732,51.3,7.9,20.2,-2.5,50.0,38.4,2.3,4.2
627,201704,대구광역시,농사용,13037,5301581,280271681,52.9,15.7,31.1,2.1,52.0,53.0,2.3,4.2
628,201705,대구광역시,농사용,13165,4858921,254262819,52.3,20.8,35.9,8.5,52.0,33.1,2.3,4.0
629,201706,대구광역시,농사용,13292,6988732,319045131,45.7,23.3,36.3,12.2,60.0,71.5,2.4,5.0
630,201707,대구광역시,농사용,13392,7341893,343377389,46.8,28.0,38.4,19.1,75.0,105.3,1.9,6.9
631,201708,대구광역시,농사용,13467,8038252,377824308,47.0,26.4,37.0,15.5,75.0,171.3,2.2,6.1
632,201709,대구광역시,농사용,13520,6696474,333911403,49.9,21.5,30.4,9.2,68.0,97.5,1.8,4.8
633,201710,대구광역시,농사용,13550,5231522,283811820,54.3,16.2,29.1,1.7,71.0,54.3,1.8,5.8
634,201711,대구광역시,농사용,13928,5756376,298469561,51.9,7.8,22.2,-3.5,53.0,0.1,2.0,3.1
635,201712,대구광역시,농사용,13550,6617413,339981660,51.4,0.7,12.8,-10.2,46.0,11.0,2.6,2.9
636,201801,대구광역시,농사용,13564,7914591,394021000,49.8,-0.9,13.2,-13.9,49.0,21.1,2.5,3.9
637,201802,대구광역시,농사용,13594,8569319,425622119,49.7,1.3,15.0,-10.9,40.0,25.1,2.5,3.6
638,201803,대구광역시,농사용,13986,6431163,332019474,51.6,9.2,25.9,-2.8,60.0,98.7,2.3,4.3
639,201804,대구광역시,농사용,13716,5319104,287458704,54.0,15.0,32.0,0.5,52.0,113.0,2.6,4.6
640,201805,대구광역시,농사용,13823,4658330,252513132,54.2,19.2,32.0,7.2,62.0,99.7,2.4,6.1
641,201806,대구광역시,농사용,13898,6261687,299591340,47.8,23.6,35.3,13.7,60.0,121.1,2.2,6.1
642,201807,대구광역시,농사용,13960,7128874,338943806,47.5,28.2,39.2,17.6,66.0,169.6,2.2,5.1
643,201808,대구광역시,농사용,14045,9976056,444026975,44.5,27.7,38.7,18.4,68.0,334.2,2.4,5.8
644,201809,대구광역시,농사용,14091,7133168,353070445,49.5,21.0,30.4,10.4,71.0,109.0,1.9,6.7
645,201810,대구광역시,농사용,14120,5354244,288216270,53.8,14.3,25.8,2.8,63.0,165.1,1.8,3.6
646,201811,대구광역시,농사용,14503,5690609,297727558,52.3,8.8,21.2,-2.7,63.0,17.2,1.3,3.5
647,201812,대구광역시,농사용,14124,6293643,326765810,51.9,2.0,16.1,-8.8,50.0,23.8,2.1,4.0
648,201001,대전광역시,농사용,4844,2887181,129943389,45.0,-2.7,10.2,-14.4,67.0,46.4,1.5,4.1
649,201002,대전광역시,농사용,4844,2910761,131676005,45.2,2.1,20.0,-10.0,63.0,81.5,1.7,5.0
650,201003,대전광역시,농사용,6545,2343912,107960533,46.1,5.3,20.4,-4.2,62.0,100.1,2.3,6.2
651,201004,대전광역시,농사용,4899,2133449,99972027,46.9,10.0,24.2,-1.2,55.0,88.5,2.3,4.9
652,201005,대전광역시,농사용,4936,1649039,81394926,49.4,17.8,30.8,3.6,60.0,117.6,2.0,5.1
653,201006,대전광역시,농사용,4946,1783943,85722995,48.1,23.4,31.9,11.2,62.0,65.6,1.8,5.6
654,201007,대전광역시,농사용,4978,1778331,87219253,49.0,25.7,33.3,20.0,75.0,223.1,1.8,7.0
655,201008,대전광역시,농사용,5023,2233753,104575824,46.8,27.1,33.9,21.9,80.0,376.4,1.6,7.1
656,201009,대전광역시,농사용,5049,2344135,109932144,46.9,21.9,32.9,7.3,77.0,250.5,1.5,5.5
657,201010,대전광역시,농사용,5057,1679844,84167251,50.1,14.2,24.4,-1.6,71.0,17.9,1.4,3.8
658,201011,대전광역시,농사용,6720,2604737,106998380,41.1,6.9,18.4,-4.3,60.0,16.4,1.6,2.9
659,201012,대전광역시,농사용,5031,2272009,104636870,46.1,0.1,16.3,-13.1,67.0,35.7,1.5,3.8
660,201101,대전광역시,농사용,5023,2957224,133362579,45.1,-5.7,3.3,-16.1,60.0,4.0,1.6,3.2
661,201102,대전광역시,농사용,5012,3013863,135096291,44.8,1.8,15.5,-9.3,60.0,44.8,1.4,4.0
662,201103,대전광역시,농사용,6670,2391482,109936811,46.0,4.5,20.3,-5.5,49.0,19.0,2.3,3.1
663,201104,대전광역시,농사용,5051,2087736,99190160,47.5,11.6,23.6,1.7,53.0,71.0,2.2,4.5
664,201105,대전광역시,농사용,5106,1601640,80825485,50.5,18.1,28.5,7.9,60.0,162.0,2.1,5.7
665,201106,대전광역시,농사용,5146,1882952,90375559,48.0,22.7,31.7,13.0,66.0,391.6,2.0,6.3
666,201107,대전광역시,농사용,5187,1846152,90047571,48.8,25.7,32.9,19.4,81.0,587.3,1.7,8.0
667,201108,대전광역시,농사용,5242,2140622,101942516,47.6,25.8,33.3,17.9,78.0,420.3,1.9,7.5
668,201109,대전광역시,농사용,5248,2194596,103679331,47.2,21.2,31.9,11.2,70.0,91.7,1.5,4.8
669,201110,대전광역시,농사용,5243,1672131,84759589,50.7,13.5,23.6,0.8,69.0,37.0,1.3,4.4
670,201111,대전광역시,농사용,6870,2445401,101713724,41.6,11.2,25.5,-2.4,67.0,103.2,1.7,5.9
671,201112,대전광역시,농사용,5243,2234394,104511560,46.8,0.4,10.7,-10.2,60.0,11.5,1.5,4.8
672,201201,대전광역시,농사용,5234,2966866,133271903,44.9,-1.5,9.1,-11.4,61.0,16.4,1.5,4.7
673,201202,대전광역시,농사용,5228,3029207,134309796,44.3,-1.0,13.5,-14.1,52.0,2.5,1.7,4.0
674,201203,대전광역시,농사용,6863,2524070,116001370,46.0,5.7,20.1,-5.4,58.0,54.6,2.1,5.4
675,201204,대전광역시,농사용,5288,2216667,104502413,47.1,13.2,29.5,-0.9,54.0,66.2,2.4,4.6
676,201205,대전광역시,농사용,5337,1764718,87292789,49.5,19.8,29.9,11.0,54.0,24.0,1.9,4.7
677,201206,대전광역시,농사용,5402,2058718,97161719,47.2,23.8,33.1,14.2,68.0,57.8,2.1,5.7
678,201207,대전광역시,농사용,5466,1894117,93379407,49.3,26.3,35.1,20.1,82.0,277.6,1.7,6.8
679,201208,대전광역시,농사용,5504,2623266,121710567,46.4,27.1,36.9,18.0,81.0,463.6,2.3,6.8
680,201209,대전광역시,농사용,5547,2335615,114060785,48.8,20.6,29.8,12.1,81.0,242.5,1.4,5.6
681,201210,대전광역시,농사용,5573,1689283,89657526,53.1,14.3,25.3,2.3,74.0,81.3,1.3,3.4
682,201211,대전광역시,농사용,7177,2922455,118177076,40.4,6.0,17.8,-3.6,72.0,58.4,1.7,5.1
683,201212,대전광역시,농사용,5551,2564328,122125874,47.6,-3.0,9.8,-14.4,77.0,64.6,1.4,4.5
684,201301,대전광역시,농사용,5556,3161299,147867531,46.8,-2.6,13.8,-16.5,74.0,46.2,1.4,4.0
685,201302,대전광역시,농사용,5543,3099792,146800916,47.4,0.0,18.8,-14.7,63.0,54.2,1.5,4.8
686,201303,대전광역시,농사용,7093,2415182,119207973,49.4,6.6,26.1,-4.5,57.0,52.8,1.8,3.6
687,201304,대전광역시,농사용,5587,2138769,108695595,50.8,10.6,26.7,-0.2,62.0,86.8,2.1,4.8
688,201305,대전광역시,농사용,5633,1659860,89641465,54.0,18.8,31.8,6.2,68.0,110.4,1.8,4.4
689,201306,대전광역시,농사용,5695,1815931,95139200,52.4,23.9,32.0,12.8,76.0,162.6,1.5,6.0
690,201307,대전광역시,농사용,5737,1832917,97808470,53.4,26.8,33.2,21.9,85.0,218.7,1.9,7.4
691,201308,대전광역시,농사용,5780,2698333,132328604,49.0,27.8,35.0,19.0,82.0,126.6,1.5,5.4
692,201309,대전광역시,농사용,5811,2581639,131077083,50.8,21.4,29.9,9.6,81.0,146.4,1.2,5.4
693,201310,대전광역시,농사용,5816,1883355,101352003,53.8,15.5,28.3,3.4,78.0,19.6,1.4,3.5
694,201311,대전광역시,농사용,7380,2587519,115423740,44.6,6.7,22.1,-4.5,76.0,63.1,1.4,4.7
695,201312,대전광역시,농사용,5817,2409889,122165932,50.7,1.3,13.0,-8.6,76.0,32.8,1.4,4.8
696,201401,대전광역시,농사용,5816,2950167,145411465,49.3,-0.1,11.3,-10.6,65.0,6.5,1.2,3.3
697,201402,대전광역시,농사용,5821,2917219,143342023,49.1,2.7,15.6,-10.7,64.0,8.5,1.6,5.1
698,201403,대전광역시,농사용,7368,2411075,124240503,51.5,8.3,25.7,-4.5,64.0,67.2,1.7,4.2
699,201404,대전광역시,농사용,5879,1895939,103268933,54.5,14.3,27.2,0.3,61.0,59.4,1.7,4.3
700,201405,대전광역시,농사용,5913,1769245,96900173,54.8,19.4,33.3,5.7,62.0,49.7,2.0,3.0
701,201406,대전광역시,농사용,5959,1974862,104625389,53.0,22.9,31.1,16.5,77.0,143.7,1.7,6.6
702,201407,대전광역시,농사용,5996,1991621,107081535,53.8,25.9,34.9,19.3,83.0,177.2,1.6,7.2
703,201408,대전광역시,농사용,6029,2655506,135525856,51.0,24.2,31.8,18.6,87.0,240.9,1.6,7.9
704,201409,대전광역시,농사용,6055,2540963,131594469,51.8,21.6,31.1,12.9,78.0,118.0,1.3,5.1
705,201410,대전광역시,농사용,6054,1929416,106125389,55.0,14.9,27.1,2.5,76.0,169.4,1.4,3.4
706,201411,대전광역시,농사용,7577,2968947,132233928,44.5,8.5,18.1,-2.0,77.0,40.7,1.2,4.9
707,201412,대전광역시,농사용,6035,2647371,135456476,51.2,-1.3,10.1,-10.5,75.0,36.5,1.4,4.5
708,201501,대전광역시,농사용,6042,3136865,154232385,49.2,0.0,10.3,-9.9,73.0,31.5,1.3,4.5
709,201502,대전광역시,농사용,6039,3216070,156554033,48.7,1.9,12.4,-12.4,66.0,27.0,1.7,5.0
710,201503,대전광역시,농사용,7585,2632346,133123323,50.6,7.2,23.4,-6.0,51.0,44.7,1.7,3.0
711,201504,대전광역시,농사용,6115,2140487,113581698,53.1,13.3,27.0,3.3,68.0,95.2,1.9,5.6
712,201505,대전광역시,농사용,6138,1843265,101014181,54.8,19.5,32.1,5.7,60.0,28.9,1.6,4.0
713,201506,대전광역시,농사용,6194,2150277,112436071,52.3,23.4,35.0,13.5,68.0,119.8,1.5,6.3
714,201507,대전광역시,농사용,6249,1908861,106056184,55.6,25.4,34.3,16.5,80.0,145.6,1.8,6.8
715,201508,대전광역시,농사용,6307,2912781,146335526,50.2,26.4,36.3,18.7,76.0,51.6,1.5,5.4
716,201509,대전광역시,농사용,6346,2743238,139959324,51.0,21.7,31.3,12.8,69.0,18.5,1.6,4.1
717,201510,대전광역시,농사용,6350,2054099,112837447,54.9,15.5,26.7,-0.1,71.0,94.1,1.4,2.8
