,place,date,평균기온(C),최고기온(C),최저기온(C),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),평균운량,고객호수,사용량(kWh),전기요금(원),평균판매단가(원/kWh),증감률 (%),생산지수(2015=100)
233,1,10,13.7,24.9,-1.9,69.0,24.7,0.8,4.8,10642,546945649,38087119329,69.6,16.2,100.4
234,1,11,5.8,18.5,-5.5,54.0,19.5,1.1,3.2,10752,567036330,46532417979,82.1,19.5,101.2
235,1,12,-1.6,16.0,-14.2,59.0,18.9,1.4,4.3,10852,574760250,46968406506,81.7,18.2,99.8
236,1,1,-7.7,1.9,-18.6,55.0,11.0,1.2,2.5,10897,543621151,44441563342,81.8,17.8,89.1
237,1,2,0.8,14.3,-10.8,58.0,42.4,1.1,4.6,10912,504535587,41783699836,82.8,2.6,75.5
238,1,3,3.7,18.7,-7.1,50.0,38.5,2.0,3.5,10923,611321099,42162705274,69.0,13.5,105.4
239,1,4,11.1,23.7,1.1,53.0,163.1,1.9,5.0,10974,601744447,41985386372,69.8,-0.9,102.9
240,1,5,18.3,29.8,8.0,56.0,109.1,1.7,5.8,11013,616765922,41905550293,67.9,5.8,104.0
241,1,6,22.8,33.7,14.0,64.0,364.8,1.6,6.2,11057,618944279,42849222153,69.2,4.7,104.4
242,1,7,25.5,35.3,18.7,78.0,882.0,1.3,8.3,11083,595903573,50950542056,85.5,7.8,100.5
243,1,8,25.9,35.4,17.5,75.0,369.8,1.3,7.7,11141,576713181,52988882307,91.9,12.0,98.7
244,1,9,20.5,33.0,8.7,68.0,96.7,1.2,4.8,11156,604959584,44724133909,73.9,16.4,100.8
245,1,10,12.1,22.6,-0.9,69.0,44.6,1.1,4.4,11178,654763940,46768251857,71.4,6.4,106.8
246,1,11,9.6,25.5,-5.1,64.0,55.0,1.4,6.0,11189,634952657,55727217330,87.8,7.3,108.6
247,1,12,-2.0,9.3,-13.8,57.0,11.0,1.3,4.0,11215,638077502,60394683117,94.7,8.9,108.7
248,1,1,-3.9,9.3,-14.8,58.0,10.5,1.2,4.1,11259,581408142,55187040829,94.9,-0.2,89.0
249,1,2,-2.6,12.4,-20.5,48.0,2.1,1.5,3.5,11258,537959873,53040030542,98.6,25.8,95.0
250,1,3,4.9,18.6,-7.2,53.0,50.9,2.0,5.7,11271,614494922,48282035458,78.6,4.9,110.6
251,1,4,12.4,28.6,-1.7,52.0,125.1,2.0,4.8,11282,602629232,46754679507,77.6,7.0,110.1
252,1,5,18.7,29.4,7.7,53.0,27.7,1.6,4.9,11329,623123684,49511573284,79.5,7.2,111.5
253,1,6,23.6,33.0,13.2,56.0,70.5,1.8,6.0,11364,623503577,50719881243,81.3,5.1,109.6
254,1,7,25.6,34.4,17.6,73.0,449.6,1.5,7.4,11454,602175744,59179825035,98.3,0.3,100.7
255,1,8,26.5,37.1,17.6,71.0,338.1,1.8,7.2,11451,557897312,57623638877,103.3,-5.1,93.7
256,1,9,19.5,30.7,7.9,74.0,156.1,1.3,6.4,11488,548144972,47263051441,86.2,-2.2,98.6
257,1,10,13.2,25.0,1.3,66.0,53.1,1.2,3.7,11588,581388466,48256848625,83.0,-0.4,106.3
258,1,11,4.3,15.9,-5.9,64.0,44.5,1.5,5.0,11517,581731734,59750179141,102.7,-4.7,103.5
259,1,12,-4.9,7.8,-16.2,64.0,50.3,1.3,3.7,11540,606718083,61116263717,100.7,-11.4,96.3
260,1,1,-4.9,13.2,-20.3,64.0,20.4,1.2,4.5,11584,554660933,58051485269,104.7,7.6,95.7
261,1,2,-1.3,15.1,-17.0,54.0,41.8,1.5,4.7,11581,495934431,53846943780,108.6,-10.4,85.2
262,1,3,5.4,24.5,-5.7,58.0,49.1,1.7,3.7,11564,586599870,51552641665,87.9,-8.6,101.1
263,1,4,9.8,26.8,-1.2,62.0,82.0,2.1,5.6,11583,602432845,52574360079,87.3,1.5,111.8
264,1,5,18.3,31.2,6.0,64.0,82.6,1.6,4.8,11620,629470495,54254015694,86.2,1.0,112.6
265,1,6,23.9,32.6,13.4,71.0,199.2,1.4,5.8,11633,602470154,52271250409,86.8,-1.8,107.7
266,1,7,26.0,32.5,20.8,82.0,642.2,1.6,8.2,11659,565264620,60224954727,106.5,7.3,108.1
267,1,8,26.9,34.1,19.6,78.0,153.5,1.3,5.8,11674,548367685,58070735454,105.9,5.2,98.6
268,1,9,20.5,30.4,8.7,78.0,138.3,1.2,5.9,11737,565758684,50142322223,88.6,-2.4,96.3
269,1,10,14.2,27.7,1.9,74.0,12.8,1.2,3.3,11760,586656580,51101983429,87.1,10.0,117.0
270,1,11,4.9,21.4,-7.6,72.0,48.7,1.4,4.2,11795,590577713,64445549971,109.1,2.2,105.8
271,1,12,-1.2,9.9,-12.6,76.0,30.5,1.1,4.3,11872,603102513,67208842432,111.4,5.7,101.8
272,1,1,-1.8,8.2,-13.1,67.0,15.4,1.0,3.7,11908,567932145,63400353362,111.6,0.1,95.8
273,1,2,1.3,15.1,-10.4,65.0,32.2,1.3,4.4,11896,496798838,57696810842,116.1,8.2,92.1
274,1,3,7.3,24.5,-5.6,60.0,17.8,1.7,4.1,11896,592497537,54754126719,92.4,8.0,109.2
275,1,4,13.8,26.7,-1.0,58.0,47.6,1.5,4.7,11920,593474052,54438975321,91.7,-2.4,109.1
276,1,5,19.0,34.1,5.1,58.0,35.2,1.9,3.2,11958,611485973,54870833515,89.7,-4.3,107.8
277,1,6,22.9,31.9,15.0,68.0,40.1,1.6,7.0,12000,586997811,63763854065,108.6,-4.1,103.2
278,1,7,26.2,35.9,18.3,71.0,117.8,1.6,7.0,12040,605010420,70060007675,115.8,-4.0,103.7
279,1,8,24.6,35.1,17.1,79.0,258.2,1.4,7.6,12107,577545076,64875891439,112.3,-5.1,93.6
280,1,9,21.3,31.2,11.5,72.0,79.7,1.2,4.8,12138,584131577,54356357389,93.1,0.0,96.3
281,1,10,14.1,27.5,1.6,71.0,116.8,1.2,3.2,12157,631119925,56999807710,90.3,-8.9,106.6
282,1,11,7.6,17.6,-3.0,71.0,21.5,1.1,4.6,12173,620661127,69300416819,111.7,-5.3,100.2
283,1,12,-3.1,9.7,-14.7,64.0,19.0,1.4,3.6,12186,616100631,70174293947,113.9,-5.0,96.7
284,1,1,-1.0,9.1,-12.7,68.0,16.8,1.2,4.2,12216,585592815,67086006515,114.6,-6.5,89.6
285,1,2,1.3,13.6,-13.1,63.0,16.8,1.6,,12226,534452784,60992803650,114.1,-9.7,83.2
286,1,3,6.7,22.8,-7.2,47.0,23.0,1.7,,12225,620521169,57438991298,92.6,-7.5,101.0
287,1,4,13.5,27.6,2.7,61.0,106.6,1.7,,12261,615945262,56900923393,92.4,-3.6,105.2
288,1,5,19.9,33.0,6.7,55.0,32.0,1.8,,12280,636216341,57143815369,89.8,-8.2,98.9
289,1,6,23.8,35.0,11.8,63.0,177.0,1.6,,12322,633287884,71920180203,113.6,5.5,108.9
290,1,7,26.2,36.3,14.9,72.0,196.3,1.7,,12356,624538663,72544540252,116.2,1.1,104.9
291,1,8,26.2,37.0,16.4,74.0,101.5,1.4,,12411,611891274,68802820961,112.4,3.8,97.2
292,1,9,20.7,29.2,12.5,67.0,36.6,1.1,,12435,623787954,57869626913,92.8,6.2,102.3
293,1,10,14.6,25.2,-1.2,68.0,56.0,1.0,,12466,650034319,59149090885,91.0,-3.3,103.1
294,1,11,9.2,19.8,-4.0,79.0,111.4,1.0,,12506,589781419,66281245326,112.4,2.8,103.0
295,1,12,1.7,11.1,-10.1,70.0,29.8,0.8,,12532,629579532,71619907010,113.8,6.0,102.5
296,1,1,-2.5,10.6,-15.9,57.0,1.6,1.0,,12571,586635833,66759603198,113.8,-2.7,87.2
297,1,2,0.8,17.3,-10.8,57.0,45.8,1.2,,12588,529649384,60761276156,114.7,-6.3,78.0
298,1,3,7.1,20.3,-9.8,51.0,36.5,1.1,,12608,605570851,57619985657,95.1,-1.1,99.9
299,1,4,14.8,30.0,4.6,51.0,71.5,1.4,,12650,707587252,57292283306,81.0,-0.7,104.5
300,1,5,19.3,30.7,8.6,53.0,87.4,1.3,,12681,639472522,58238363772,91.1,10.8,109.6
301,1,6,23.6,32.4,13.7,58.0,35.8,1.2,,12719,606478651,69095545719,113.9,4.2,113.5
302,1,7,25.7,33.8,19.1,71.0,360.1,1.1,,12780,625637196,71791357407,114.7,-2.3,102.5
303,1,8,27.0,35.7,13.6,64.0,49.4,1.2,,12797,614149071,71619476715,116.6,9.8,106.7
304,1,9,21.8,30.3,11.0,68.0,47.1,1.0,,12828,606281460,57187191500,94.3,1.8,104.1
305,1,10,15.1,28.4,1.3,70.0,81.4,0.9,,12893,632047651,58099663147,91.9,8.8,112.2
306,1,11,6.7,19.0,-5.9,64.0,24.3,0.8,,12951,624531295,71396105776,114.3,13.9,117.3
307,1,12,0.8,14.2,-11.1,66.0,33.7,0.8,,12984,638167336,74227420896,116.3,5.3,107.9
308,1,1,-2.2,12.2,-15.2,60.0,16.2,0.8,,13052,598024331,72322211422,120.9,1.3,88.3
309,1,2,-0.1,12.6,-11.4,56.0,17.5,1.1,,13063,554832664,65654432975,118.3,11.3,86.8
310,1,3,5.6,17.6,-5.0,50.0,22.7,1.1,,13071,622165166,58991981628,94.8,11.8,111.7
311,1,4,13.6,27.8,1.4,48.0,38.1,1.4,,13111,616919215,57589615359,93.4,9.0,113.9
312,1,5,18.8,29.7,7.9,50.0,30.1,1.3,,13128,627625262,58416262324,93.1,5.8,116.0
313,1,6,22.1,34.0,11.8,55.0,73.7,1.2,,13189,612544625,70892882175,115.7,10.1,125.0
314,1,7,25.7,33.0,20.9,75.0,505.6,0.9,,13192,606606453,71347867602,117.6,2.6,105.2
315,1,8,24.2,34.8,14.1,73.0,273.6,1.0,,13229,581564103,68951143500,118.6,0.6,107.3
316,1,9,19.5,28.3,8.5,67.0,16.0,0.9,,13231,586710393,57461521182,97.9,26.2,131.4
317,1,10,14.6,25.5,-0.6,66.0,15.9,0.7,,13225,611076093,55788791391,91.3,-8.4,102.8
318,1,11,5.1,18.5,-6.5,59.0,35.2,0.8,,13267,639040996,73653376648,115.3,0.1,117.4
319,1,12,-2.1,8.6,-13.5,56.0,19.0,0.9,,13290,635258893,73174204496,115.2,0.4,108.3
320,1,1,-3.8,9.1,-17.4,54.0,4.4,0.9,,13316,583013251,68524411231,117.5,6.1,93.7
321,1,2,-1.6,10.9,-15.5,45.0,27.4,1.0,,13340,551599238,64032697705,116.1,0.5,87.2
322,1,3,8.2,21.8,-5.9,56.0,53.6,1.3,,13354,600729214,57477992330,95.7,-7.6,103.2
323,1,4,13.2,28.5,1.3,53.0,112.6,1.4,,13371,596955880,56249516502,94.2,-8.3,104.5
324,1,5,17.9,29.6,5.0,63.0,211.3,1.2,,13381,597656694,56133308141,93.9,-5.2,110.0
325,1,6,23.0,32.5,13.7,58.0,131.8,1.2,,13414,601239070,67785824642,112.7,-13.1,108.6
326,1,7,27.1,36.6,15.4,66.0,122.5,1.1,,13451,605090418,70893152620,117.2,0.1,105.3
327,1,8,27.4,38.8,18.6,65.0,258.2,1.3,6.3,13475,581020155,67952752038,117.0,-2.9,104.2
328,1,9,19.9,29.6,8.7,67.0,147.6,1.0,5.6,13504,564388271,53788199567,95.3,-24.0,99.8
329,1,10,11.6,25.0,0.2,69.0,89.5,0.8,4.6,13541,597856215,55449630168,92.7,7.6,110.6
330,1,11,6.8,18.5,-3.7,67.0,45.0,0.6,4.3,13574,608143205,69411050902,114.1,-3.5,113.3
331,1,12,-1.1,12.7,-13.0,56.0,25.3,0.8,4.2,13602,606504952,69111240315,114.0,-1.3,106.9
332,1,1,-1.6,8.2,-11.3,49.0,0.7,0.8,3.2,13629,582592914,68486540482,117.6,9.6,102.7
333,1,2,1.3,13.1,-8.6,52.0,25.4,0.9,5.0,13627,499178837,57432841579,115.1,4.4,91.0
334,1,3,6.9,19.3,-2.9,53.0,42.8,1.2,4.9,13642,570260843,55498624384,97.3,-1.6,101.6
335,1,5,19.2,32.5,5.8,45.0,10.4,1.3,4.0,13672,586932298,55053820156,93.8,1.5,111.7
336,2,1,-4.4,9.2,-18.6,73.0,26.9,1.5,3.8,96802,4018117308,315136795695,78.4,45.6,69.6
337,2,2,1.4,19.1,-11.5,69.0,56.7,1.6,5.0,97066,3835305895,303545368396,79.1,31.3,67.8
338,2,3,4.6,14.7,-3.6,69.0,78.7,2.3,6.3,97212,3837089474,277092905318,72.2,38.4,81.3
339,2,4,9.6,21.8,-0.8,65.0,58.6,2.2,5.2,97554,3913331448,277432917629,70.9,29.6,79.2
340,2,5,17.1,29.8,4.1,73.0,100.7,1.9,5.5,97842,3783500887,265883567826,70.3,30.5,77.7
341,2,6,23.1,33.3,12.5,73.0,116.1,1.6,5.3,98149,3871397578,276283917333,71.4,28.6,82.6
342,2,7,26.0,33.4,20.9,83.0,206.8,1.8,7.4,98452,4070133169,354843526857,87.2,25.5,82.4
343,2,8,26.9,34.2,21.4,86.0,372.8,1.6,7.4,98791,4029008403,373542410933,92.7,22.2,76.2
344,2,9,22.2,33.7,7.7,81.0,375.9,1.7,5.7,99032,3937083799,304808781078,77.4,10.0,77.3
345,2,10,14.4,24.7,-1.6,74.0,30.0,1.4,3.7,99388,3666460064,276039162256,75.3,22.4,81.3
346,2,11,6.4,18.0,-4.6,68.0,18.1,1.7,3.1,99656,4160647787,347586658173,83.5,21.3,82.1
347,2,12,-0.8,14.7,-14.3,69.0,29.3,1.8,3.9,99847,4308334440,369006189492,85.6,17.2,83.8
348,2,1,-7.2,3.2,-16.9,65.0,11.3,1.5,2.7,100064,4563549970,385519311152,84.5,14.2,79.5
349,2,2,0.6,13.4,-11.2,70.0,49.8,1.4,4.1,100383,4139403698,354728705082,85.7,5.8,71.8
350,2,3,3.5,16.9,-6.7,63.0,23.4,2.2,3.2,100577,4242080316,318511742338,75.1,5.5,85.8
351,2,4,10.1,21.0,0.2,67.0,186.4,2.0,4.7,101025,4162320590,306618618741,73.7,4.0,82.4
352,2,5,16.2,29.0,6.4,58.0,74.2,1.8,5.5,101318,4044865785,296636910264,73.3,8.7,84.5
353,2,6,21.1,32.6,11.7,73.0,391.5,1.9,6.1,101599,4123123016,306190132845,74.3,3.1,85.2
354,2,7,25.3,35.8,18.6,87.0,794.3,1.7,8.1,101895,4322852614,389016157663,90.0,0.7,82.9
355,2,8,26.1,35.6,18.6,83.0,315.1,1.8,7.6,102182,4184244741,408863867240,97.7,6.3,80.9
356,2,9,21.7,33.3,9.9,71.0,32.8,1.7,4.5,102421,4053895243,331210255336,81.7,8.4,83.8
357,2,10,13.9,23.8,1.2,70.0,38.4,1.1,3.9,102688,4095166173,316377766678,77.3,9.1,88.6
358,2,11,11.2,25.8,-3.8,71.0,46.3,1.6,5.9,102891,4174580304,379717470053,91.0,4.9,86.1
359,2,12,-0.4,9.9,-12.1,63.0,12.4,1.6,4.0,103134,4405269899,432406385999,98.2,4.5,87.6
360,2,1,-2.7,8.7,-12.7,63.0,9.9,1.5,3.5,103378,4566180660,453624521628,99.3,-2.0,77.9
361,2,2,-1.9,12.5,-16.2,56.0,0.7,1.8,3.4,103641,4473620858,458009453486,102.4,15.5,82.9
362,2,3,5.1,17.7,-5.1,65.0,43.1,2.3,5.2,103926,4468037408,384567295400,86.1,1.2,86.8
363,2,4,12.1,29.1,0.8,66.0,125.5,2.2,4.5,104230,4291965866,358632327985,83.6,0.5,82.7
364,2,5,19.1,29.1,9.7,63.0,16.5,1.6,4.3,104552,4209758934,355251632622,84.4,1.2,85.5
365,2,6,23.6,33.9,14.9,67.0,100.8,2.1,5.3,104862,4247167138,358185435829,84.3,-1.8,83.6
366,2,7,25.5,33.3,18.0,83.0,572.3,1.8,7.0,105082,4409916597,452852497221,102.7,-0.1,82.8
367,2,8,27.3,37.4,17.9,78.0,426.2,2.3,6.9,105246,4392583484,490456405567,111.7,-1.6,79.6
368,2,9,20.8,29.5,11.3,77.0,241.0,1.5,5.6,105431,4266790435,398850782999,93.5,-0.4,83.5
369,2,10,14.8,26.1,2.1,71.0,98.6,1.3,3.4,105604,4132456236,374547957414,90.6,-0.1,88.5
370,2,11,5.7,16.3,-4.2,71.0,66.5,1.7,4.7,105908,4422098553,474145970237,107.2,9.4,94.2
371,2,12,-3.9,9.6,-14.4,70.0,47.2,1.5,3.4,106126,4721191293,501001592444,106.1,3.5,90.7
372,2,1,-3.4,13.7,-18.1,71.0,23.1,1.4,4.1,106411,4870413478,532644940416,109.4,13.4,88.3
373,2,2,-1.0,15.2,-14.8,65.0,53.4,1.8,4.6,106727,4452910418,504407364356,113.3,-3.1,80.3
374,2,3,4.8,25.0,-4.8,65.0,48.2,1.8,3.4,106964,4511274600,429310146905,95.2,4.8,91.0
375,2,4,9.7,22.4,-0.1,67.0,69.5,2.3,4.8,107346,4477366451,414998680772,92.7,10.4,91.4
376,2,5,17.6,31.1,6.8,71.0,129.0,1.7,4.6,107684,4413901325,410878907321,93.1,8.3,92.5
377,2,6,23.5,32.1,13.2,73.0,69.6,1.5,5.2,108005,4399138375,408076691762,92.8,7.1,89.6
378,2,7,25.5,31.1,19.6,84.0,405.9,1.9,8.4,108257,4607905743,524948023802,113.9,10.4,91.5
379,2,8,27.4,34.7,19.6,81.0,157.0,1.7,5.9,108507,4561274419,530228673350,116.2,14.4,91.1
380,2,9,21.7,31.2,10.4,72.0,183.6,1.7,5.3,108767,4343850619,422189856201,97.2,4.9,87.5
381,2,10,15.7,28.6,3.6,69.0,5.4,1.7,2.8,109020,4332880501,403666663643,93.2,10.9,98.2
382,2,11,6.2,21.8,-5.4,69.0,61.9,1.9,4.1,109215,4495720349,508403822253,113.1,4.5,98.4
383,2,12,0.0,11.5,-9.9,73.0,33.5,1.5,4.2,109535,4773134169,561674196888,117.7,12.2,101.7
384,2,1,-0.6,9.3,-10.8,61.0,9.9,1.4,3.3,109861,4853126054,566504689205,116.7,2.2,90.3
385,2,2,2.1,16.0,-9.6,61.0,16.5,1.8,4.3,110171,4503995388,541900519440,120.3,9.4,87.8
386,2,3,7.6,24.7,-4.2,61.0,10.9,2.1,4.0,110450,4641937852,460966612468,99.3,10.1,100.2
387,2,4,13.3,26.3,1.4,63.0,55.7,1.9,4.6,110835,4560606849,443786614857,97.3,10.2,100.7
388,2,5,18.2,33.2,6.0,63.0,64.4,2.2,3.2,111228,4406915234,427508343030,97.0,3.9,96.2
389,2,6,22.9,30.6,17.2,74.0,68.1,2.0,6.7,111634,4478707366,520162023855,116.1,9.3,97.9
390,2,7,25.6,34.6,19.7,79.0,264.0,1.9,7.0,112008,4764338908,591243221300,124.1,8.8,99.5
391,2,8,24.7,34.3,18.2,81.0,290.9,1.9,7.3,112301,4573833126,556977226391,121.8,-1.1,90.0
392,2,9,21.8,31.4,12.8,73.0,92.0,1.5,5.1,112605,4383642203,446385920964,101.8,3.6,90.7
393,2,10,15.2,28.2,1.9,69.0,85.4,1.6,3.4,112862,4482410114,436568294781,97.4,-3.0,95.2
394,2,11,8.5,21.3,-1.9,70.0,44.2,1.5,4.4,113170,4511645424,523040675073,115.9,-0.4,98.0
395,2,12,-2.0,8.7,-11.1,60.0,27.1,2.0,3.8,113420,4889142756,582693971390,119.2,0.0,101.7
396,2,1,-0.5,9.3,-10.2,63.0,17.5,1.8,4.2,113664,4997455612,588953163679,117.9,1.7,91.8
397,2,2,1.3,12.9,-11.7,64.0,22.7,2.0,4.5,113994,4654338153,548685004822,117.9,-1.1,86.9
398,2,3,6.0,21.8,-6.0,53.0,12.5,2.0,2.9,114152,4668977253,465532599704,99.7,0.7,100.9
399,2,4,13.1,27.4,3.0,63.0,99.2,2.1,5.0,114531,4687511914,455198415727,97.1,-1.0,99.7
400,2,5,18.2,31.8,7.3,63.0,32.6,2.0,4.0,114848,4507133174,436598639862,96.9,1.1,97.2
401,2,6,23.1,33.6,13.9,66.0,30.2,1.9,5.7,115316,4605335404,556369080520,120.8,4.6,102.4
402,2,7,25.5,35.0,16.8,78.0,225.8,2.1,7.0,115572,4689497258,588401325135,125.5,-1.9,97.6
403,2,8,26.2,35.3,18.2,78.0,71.0,1.6,5.6,115936,4914070131,590473500707,120.2,4.3,93.9
404,2,9,22.1,30.8,12.8,66.0,6.9,1.6,3.9,116261,4682064047,473495329501,101.1,17.4,106.4
405,2,10,15.3,26.7,-0.1,71.0,67.4,1.4,3.3,116503,4543864640,440151564706,96.9,15.5,110.0
406,2,11,9.5,20.7,-4.8,80.0,116.0,1.7,6.8,116813,4657230376,539922494334,115.9,9.5,107.4
407,2,12,2.4,13.4,-9.3,67.0,49.3,1.5,4.5,117014,4919161782,592367263621,120.4,4.0,105.8
408,2,1,-2.1,10.7,-16.2,59.0,4.6,1.7,4.0,117362,5050182277,587942056542,116.4,4.0,95.5
409,2,2,0.9,16.6,-10.5,59.0,52.6,1.9,4.0,117580,4844967606,564877448297,116.6,2.4,89.0
410,2,3,7.0,22.2,-7.0,58.0,54.8,1.7,3.9,117882,4947321460,490177635618,99.1,3.8,104.7
411,2,4,13.9,29.7,4.1,64.0,79.2,1.8,5.3,118223,4797644272,458366930216,95.5,2.7,102.4
412,2,5,19.1,31.8,8.1,65.0,156.4,2.0,4.7,118618,4576832600,445260707898,97.3,9.5,106.4
413,2,6,23.2,31.4,15.3,73.0,37.4,1.9,5.4,118923,4774342475,562770929397,117.9,11.0,113.7
414,2,7,26.0,34.2,19.8,83.0,317.7,1.8,7.2,119248,4981127129,603770739196,121.2,10.3,107.7
415,2,8,27.7,36.5,16.1,73.0,73.0,1.8,5.0,119574,4987985934,610270933382,122.3,13.1,106.2
416,2,9,22.7,31.5,14.1,75.0,67.8,1.7,6.4,119908,4780111550,486398226409,101.8,0.8,107.2
417,2,10,15.7,28.9,0.0,72.0,99.1,1.7,5.3,120207,4749067299,461768023400,97.2,-0.3,109.7
418,2,11,7.0,20.0,-4.6,64.0,17.4,1.7,4.6,120595,4941737976,578374488929,117.0,6.0,113.8
419,2,12,1.7,14.6,-9.5,67.0,63.4,1.6,4.6,120894,5242897188,629632968263,120.1,9.2,115.5
420,2,1,-1.5,11.9,-13.6,65.0,19.4,1.7,3.4,121270,5320020341,620945307019,116.7,8.2,103.3
421,2,2,0.0,13.0,-9.8,60.0,22.5,2.0,2.9,121661,5104867247,610103340059,119.5,12.8,100.4
422,2,3,5.7,18.7,-5.6,58.0,9.0,1.9,3.9,122009,5211220748,517383980981,99.3,9.0,114.1
423,2,4,13.2,28.1,1.8,60.0,52.5,2.1,4.2,122430,5039624694,484965684511,96.2,4.2,106.7
424,2,5,18.4,30.3,8.6,63.0,22.5,2.0,3.6,122763,4906070810,475400948015,96.9,4.2,110.9
425,2,6,22.4,33.2,12.5,67.0,27.6,2.0,4.6,123101,5090599396,603022586531,118.5,-2.8,110.5
426,2,7,26.5,35.8,21.4,88.0,684.5,1.6,7.7,123428,5453120155,663082144578,121.6,-0.1,107.6
427,2,8,25.5,36.9,15.1,81.0,359.7,1.8,6.8,123856,5429518851,661534385372,121.8,6.9,113.5
428,2,9,21.2,29.8,8.6,72.0,26.1,1.6,4.1,124181,5340474408,538569749260,100.8,15.3,123.6
429,2,10,15.4,28.6,0.3,68.0,28.7,1.5,4.3,124403,4917054679,470451365978,95.7,3.0,113.0
430,2,11,5.7,20.0,-6.1,65.0,37.6,1.7,3.7,124740,5353329390,625075087692,116.8,7.8,122.7
431,2,12,-1.4,9.0,-11.5,62.0,38.5,1.8,4.0,124968,5714433559,667917341025,116.9,4.0,120.1
432,2,1,-3.6,8.9,-16.8,57.0,7.9,1.8,4.0,125306,5867652691,688391065601,117.3,11.3,115.0
433,2,2,-1.6,11.1,-14.6,54.0,29.1,2.0,3.7,125623,5551902779,648408483865,116.8,4.6,105.0
434,2,3,7.9,23.2,-6.2,69.0,86.0,2.1,5.0,125847,5479425157,542105571632,98.9,7.4,122.6
435,2,4,12.6,27.3,0.0,65.0,128.8,2.0,4.5,126254,5378550162,518648676082,96.4,13.7,121.3
436,2,5,17.9,29.5,6.9,73.0,196.4,2.0,5.4,126665,5406290688,517639716526,95.7,7.9,119.7
437,2,6,22.6,33.3,14.0,72.0,107.0,1.9,5.8,126919,5443599809,630144405592,115.8,14.9,127.0
438,2,7,27.5,37.5,18.5,75.0,222.7,1.8,4.7,127159,5809205814,706973346456,121.7,20.2,129.3
439,2,8,28.4,39.3,19.0,72.0,218.6,2.1,5.5,127418,5875658625,712445499834,121.3,4.7,118.8
440,2,9,21.1,30.7,9.2,71.0,61.7,1.9,5.0,127621,5516127552,549227558348,99.6,-2.5,120.5
441,2,10,12.6,25.6,-0.2,73.0,132.7,1.4,3.6,127724,5344592154,516519287541,96.6,14.9,129.8
442,2,11,7.7,20.6,-4.3,71.0,78.1,1.3,3.9,127929,5547740704,648304366841,116.9,0.8,123.7
443,2,12,-0.3,13.4,-13.2,56.0,24.1,1.7,3.7,128140,5814780402,682068379738,117.3,-1.7,118.0
444,2,1,-1.1,9.2,-10.7,59.0,0.5,1.5,3.2,128402,6029833569,707519310885,117.3,-4.3,110.1
445,2,2,0.8,14.8,-9.5,61.0,33.4,1.6,5.0,128654,5441044947,636916368163,117.1,-8.1,96.5
446,2,3,6.6,18.2,-3.3,64.0,39.6,1.9,4.6,128834,5583654944,550319755496,98.6,-6.8,114.3
447,2,5,18.4,32.6,6.7,61.0,26.7,2.0,3.8,129286,5431512259,526640370160,97.0,5.3,126.1
448,16,1,-3.2,9.2,-15.1,66.0,37.8,1.2,4.2,12344,947612783,73920981661,78.0,48.0,57.0
449,16,2,2.1,19.4,-8.9,61.0,69.2,1.4,5.1,12381,896743293,70660425863,78.8,20.8,52.7
450,16,3,5.3,19.7,-3.4,60.0,99.8,1.9,6.3,12414,1016741433,70597833559,69.4,23.2,63.8
451,16,4,10.4,25.0,-0.7,52.0,70.5,1.8,5.3,12466,1039520821,71525251617,68.8,16.3,64.2
452,16,5,18.5,31.8,4.2,56.0,110.0,1.7,5.1,12517,1043842656,70592118640,67.6,17.6,65.1
453,16,6,24.0,32.8,12.1,59.0,42.6,1.6,5.4,12569,1055740880,72539756257,68.7,14.8,65.5
454,16,7,26.6,35.0,20.1,74.0,224.1,1.6,7.3,12596,1085393792,94182489966,86.8,11.9,66.9
455,16,8,28.0,35.7,22.9,80.0,433.2,1.5,7.4,12677,1066975660,96403212576,90.4,15.0,62.8
456,16,9,22.8,34.3,7.5,77.0,278.6,1.4,5.9,12752,1008106473,74552237941,74.0,-1.8,62.0
457,16,10,14.8,25.4,-1.1,71.0,17.1,1.2,3.9,12797,1035278766,74578417350,72.0,13.3,65.8
458,16,11,7.0,19.3,-3.8,61.0,15.7,1.2,3.2,12881,1055336749,88851237099,84.2,12.9,66.8
459,16,12,0.0,14.8,-12.4,66.0,23.8,1.3,4.0,12954,1080990353,91566742722,84.7,16.1,67.9
460,16,1,-5.9,2.9,-15.5,61.0,4.5,1.2,3.2,13027,1060010684,89864166589,84.8,15.6,65.9
461,16,2,1.8,14.9,-9.5,61.0,43.2,1.1,4.1,13033,933589961,80493091828,86.2,7.6,56.7
462,16,3,4.5,19.6,-5.4,51.0,23.5,1.7,3.1,13119,1120701154,81156355787,72.4,17.3,74.8
463,16,4,11.9,24.9,2.7,53.0,111.2,1.7,4.7,13158,1121299733,80317671450,71.6,17.8,75.6
464,16,5,19.3,29.8,9.2,59.0,116.2,1.7,5.6,13206,1114794116,78652760364,70.6,14.4,74.5
465,16,6,23.7,32.9,14.4,67.0,360.7,1.7,6.4,13290,1137548948,81501412320,71.6,15.0,75.3
466,16,7,26.1,34.9,19.7,82.0,531.9,1.5,8.3,13382,1153586171,102779580031,89.1,9.4,73.1
467,16,8,26.1,35.0,17.7,78.0,290.2,1.6,7.9,13427,1129201974,107410033266,95.1,8.9,68.4
